mol,cid,Energy,Relative energy,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8
O=C[C@]1N(C)C[C@](C)[C@@]1O,72,21.674913,1.88e-08,O=C[C@]1N(C)C[C@](C)[C@@]1O,332.35565,270.08463,62.271027,221.37872,110.97694,642.80145,148.20505,207.81361,494.59637,0.97322685,0.98668307,68.416512,6.0950704,43.014286,44.844357,0.000736598,-18.102421,0,4.6129169,12.567591,12.863428,1.8300713,0.81263739,0.18736263,0.66608983,0.3339102,1.934077,0.44592303,0.2986069,0.58172011,0.84513164,634.4505,304.15753,441.88461,522.85889,2.1049831,1.8009691,1.3983636,0.98413849,147.125,179.11345,2.6477098,0.12939046,2.8661397,2.0779073,1.2708906,0.68194902,0.31704128,0.12104107,0.044084679,0.01511772,319.625,183.0,151.0,132.0,109.25,66.375,24.0,3.5,1.118034,7.697402,7.6485291,0.70710677,0.5,1.118034,-1.7216575,-1.7124165,-1.7069119,-7.2091961,-7.1542444,-7.0234079,1.1782588,208.625,252.125,181.0,73.75,28.5,10.5,3.75,1.0,0.20778146,0.083333336,0.57390124,0.6134842,0.77266198,0.89782012,0.95199221,0.75229794,0.48814669,3.0178688,0.56698042,0.99997532,1.2565655,1.6545197,2.0784857,2.7254653,3.5881042,3.5319138,1.2596346,293.53751,369.75,667.25,402.125,208.25,82.75,31.375,11.0,3.75,1.0,458.625,150.0,27.25,9.0,2.875,0.5,0.0,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,176,21.674913,1.9e-08,O=C[C@]1N(C)C[C@](C)[C@@]1O,333.08536,270.65012,62.435242,222.41223,110.67312,644.14722,148.59587,208.21486,495.55136,0.97157592,0.98643726,68.456429,6.0940824,43.001923,44.824215,0.000402123,-18.101742,0,4.6772628,12.607505,12.860464,1.822293,0.81255484,0.18744518,0.66773343,0.33226654,1.9338804,0.44611952,0.29867506,0.5818767,0.8451885,634.44043,304.20779,441.86841,522.80457,2.1049664,1.8008982,1.3984026,0.98421198,147.375,179.06935,2.6548171,0.12809798,2.8631837,2.0795259,1.2713587,0.68519068,0.31606263,0.11998157,0.04428982,0.019141765,316.625,181.625,149.25,131.0,110.25,66.375,23.375,4.375,3.0,7.1589108,5.6789083,0.5,0.5,1.0,-1.7406944,-1.7187172,-1.7076454,-7.1444192,-7.1256185,-6.7965875,1.1785283,208.625,250.5,181.375,71.75,28.75,10.75,3.75,1.375,0.21105528,0.085877866,0.57289678,0.57521999,0.82471806,0.92619902,1.0218909,0.79026741,0.4721235,3.0905085,0.58303267,1.005161,1.2402515,1.6097068,2.0330167,2.9610994,3.5299668,3.4668884,1.2596303,293.73697,370.0,663.375,398.75,207.25,80.0,31.5,11.25,3.75,1.375,454.75,148.25,25.875,8.25,2.75,0.5,0.0,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,31,21.724487,0.049574029,O=C[C@]1N(C)C[C@](C)[C@@]1O,328.71265,260.34442,68.36821,215.31296,113.39967,619.61969,162.71634,191.97621,456.90338,0.97240067,1.1609108,65.146751,5.8186102,37.902138,39.472229,0.001651015,-14.861519,0,4.639535,9.0261211,15.214726,1.5700899,0.79201221,0.20798779,0.65501881,0.34498119,1.884989,0.49501094,0.30332822,0.50554794,0.65922642,652.02753,304.54092,397.11646,602.39771,2.1339424,1.6733056,1.5003395,0.9215771,147.25,180.52701,4.1068769,0.11435654,2.9024935,2.1133704,1.2829552,0.69204468,0.37005222,0.16214287,0.065992706,0.027893472,326.125,182.75,146.75,131.125,111.75,76.75,28.0,5.375,1.118034,1.2247449,0.5,0.5,1.5,1.2247449,-1.8221453,-1.8063062,-1.8026667,-7.9041724,-7.6211786,-7.5105605,1.1622596,224.25,245.25,184.875,78.625,33.75,14.0,5.5,2.125,0.24872231,0.11058151,1.408971,1.3672379,1.6550418,1.9151753,2.108202,2.0214942,1.3059964,1.3145823,0.81282014,1.8490683,2.3916011,2.5096641,2.4767122,2.4935753,3.1020839,4.1715508,1.2768303,289.48639,369.625,673.5,397.25,211.5,85.75,36.5,14.5,5.5,2.125,449.25,152.0,26.625,7.125,2.75,0.5,0.0,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,32,21.724487,0.049574029,O=C[C@]1N(C)C[C@](C)[C@@]1O,328.60934,259.50644,69.102913,214.7767,113.83266,617.62531,164.46494,190.40353,453.1604,0.97157592,1.1595271,65.111778,5.823843,37.891071,39.469326,0.001795707,-14.847534,0,4.601871,8.9911489,15.214944,1.5782527,0.78971106,0.21028894,0.65359277,0.34640723,1.8795123,0.50048769,0.30321431,0.5055151,0.65916073,651.9834,304.51437,397.06808,602.38434,2.1338701,1.6732831,1.5002956,0.92139167,147.375,179.30193,4.1596169,0.11551628,2.901758,2.115505,1.2829945,0.6982106,0.36863196,0.16374201,0.066004619,0.029408334,328.75,184.5,149.75,132.25,113.0,78.25,28.125,4.875,0.5,0.70710677,1.118034,0.70710677,0.5,0.5,-1.8352505,-1.7917842,-1.7707434,-8.086812,-7.8037977,-7.2925014,1.1666895,233.25,242.125,184.25,80.25,34.625,14.5,5.5,2.5,0.24958263,0.11342155,1.405381,1.40236,1.6397858,1.8925573,2.0495713,1.9140029,1.0775619,1.5760602,0.82538319,1.8308197,2.3785214,2.5068336,2.5636592,2.4257793,3.0480521,4.2173886,1.2702591,289.80307,368.125,677.75,398.875,211.5,87.875,37.375,15.0,5.625,2.5,444.5,156.75,27.25,7.625,2.75,0.5,0.125,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,195,21.724487,0.049574032,O=C[C@]1N(C)C[C@](C)[C@@]1O,328.43176,260.75299,67.678772,214.58923,113.84254,620.5921,161.07549,193.07422,459.51666,0.97240067,1.1609249,65.108093,5.8257008,37.884239,39.463139,0.002571854,-14.849916,0,4.601449,8.9874668,15.215236,1.5788989,0.79393351,0.20606646,0.65337539,0.34662464,1.8895618,0.49043819,0.30332854,0.50543493,0.65925032,652.0708,304.50555,397.17358,602.46246,2.1340132,1.6732264,1.5003597,0.921534,147.25,178.35176,4.1583104,0.1156966,2.9017086,2.1143878,1.2829071,0.69842052,0.36865035,0.16376244,0.066003419,0.029428363,328.75,184.625,150.0,132.5,112.875,78.0,28.25,4.875,0.5,0.70710677,1.118034,0.70710677,0.5,0.5,-1.8353466,-1.7918193,-1.7712042,-8.0870142,-7.8116159,-7.2964077,1.1670219,233.125,242.375,184.375,80.25,34.375,14.625,5.625,2.5,0.2475,0.11320755,1.4120151,1.4054177,1.6462079,1.8990693,2.0576055,1.9226431,1.0869085,1.5756944,0.82482785,1.8353761,2.3800447,2.5057087,2.5545216,2.4247096,3.0736547,4.2168736,1.2697537,289.82001,368.0,677.75,399.125,211.625,87.875,37.125,15.0,5.75,2.5,444.625,156.75,27.25,7.625,2.75,0.375,0.125,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,137,21.724487,0.049574032,O=C[C@]1N(C)C[C@](C)[C@@]1O,326.5593,259.8374,66.72187,214.4904,112.06889,618.41302,158.79807,193.11554,459.61499,0.97157592,1.1605232,65.157425,5.839694,37.899204,39.473118,0.001994014,-14.84413,0,4.6297188,9.0367975,15.212903,1.5739124,0.79568219,0.20431779,0.65681916,0.34318084,1.8937236,0.48627636,0.30329439,0.50544208,0.65916479,651.98627,304.48141,397.08493,602.40619,2.1338749,1.6732609,1.5004638,0.92150116,147.375,178.71069,4.1585884,0.11545853,2.9016838,2.1148503,1.2841737,0.69826895,0.36878234,0.1638051,0.065973528,0.02938786,328.875,184.25,149.75,132.375,112.75,78.25,28.25,4.875,0.5,0.70710677,1.118034,0.70710677,0.5,0.5,-1.8350263,-1.7923359,-1.770731,-8.0828066,-7.802588,-7.2922854,1.1667972,232.875,242.5,184.375,80.25,34.5,14.375,5.5,2.5,0.24874792,0.11237016,1.4047543,1.404966,1.6361657,1.8840314,2.060324,1.9051809,1.092898,1.5766486,0.82567263,1.831921,2.3818622,2.5069668,2.5648739,2.4243345,3.0479829,4.2172337,1.270142,289.8298,368.125,677.5,399.125,211.625,87.875,37.25,14.875,5.625,2.5,444.625,156.625,27.25,7.625,2.75,0.5,0.125,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,71,21.724487,0.049574032,O=C[C@]1N(C)C[C@](C)[C@@]1O,330.26169,261.9469,68.314796,216.02686,114.23483,623.43359,162.58922,193.6321,460.84439,0.97240067,1.1607053,65.146347,5.8188462,37.896324,39.476177,0.001760085,-14.854383,0,4.6330571,9.0257177,15.216505,1.5798523,0.79314947,0.2068505,0.65410811,0.34589189,1.8876958,0.49230421,0.30334529,0.50545365,0.65925366,652.02643,304.49301,397.1445,602.41534,2.1339405,1.6732836,1.500268,0.92159092,147.25,178.29498,4.0636864,0.11434742,2.8996952,2.1140335,1.2837291,0.69362533,0.37300843,0.16061088,0.065743789,0.029161623,325.75,183.375,149.625,133.875,115.125,81.25,29.5,4.25,0.5,0.5,1.0,0.86602539,0.70710677,0.5,-1.8710757,-1.7789893,-1.7650366,-7.962626,-7.5852938,-7.3887258,1.1629016,230.5,244.25,185.875,79.25,33.625,14.5,5.0,2.375,0.24310777,0.11297853,1.3884621,1.4152296,1.6612059,1.9251512,2.0786014,1.934755,1.0647689,1.4765705,0.82820046,1.8424567,2.3960204,2.5024426,2.4443595,2.6006205,3.0437455,4.182374,1.2759814,289.58102,369.5,676.25,400.5,212.875,86.5,36.375,15.125,5.0,2.375,445.75,156.25,27.0,7.25,2.75,0.625,0.0,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,100,21.724487,0.049574032,O=C[C@]1N(C)C[C@](C)[C@@]1O,329.81793,262.10092,67.71701,216.61676,113.20118,623.80023,161.16649,194.38393,462.63373,0.97240067,1.1605448,65.103157,5.8459358,37.892368,39.465641,0.002019609,-14.855054,0,4.5794716,8.9825296,15.210091,1.5732737,0.79468369,0.20531633,0.65677679,0.34322321,1.8913472,0.48865288,0.30333865,0.50549674,0.65924895,652.05042,304.52478,397.14923,602.42676,2.1339798,1.6732929,1.5003062,0.92158592,147.25,178.60359,4.0574193,0.11442219,2.8993366,2.1138287,1.2837232,0.69364274,0.37306753,0.1606679,0.065732673,0.029146746,326.0,183.5,149.75,134.0,115.125,81.25,29.5,4.25,0.5,0.5,1.0,0.86602539,0.70710677,0.5,-1.8711692,-1.7787572,-1.7652315,-7.959156,-7.5830712,-7.3870611,1.1629285,230.25,244.5,185.75,79.0,33.5,14.375,5.0,2.375,0.24207012,0.1119403,1.3873585,1.4149741,1.6602975,1.9239315,2.0789077,1.935058,1.0650926,1.4765586,0.82654631,1.8414081,2.3960969,2.5026736,2.4379728,2.6294782,3.0433943,4.1820054,1.2759521,289.58768,369.5,676.0,400.625,212.75,86.25,36.25,15.0,5.0,2.375,445.75,156.125,27.0,7.25,2.75,0.625,0.0,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,34,21.724487,0.049574032,O=C[C@]1N(C)C[C@](C)[C@@]1O,326.42538,259.36432,67.06105,214.00708,112.41829,617.28705,159.6053,192.30327,457.68176,0.97240067,1.1609117,65.116272,5.824265,37.89043,39.466522,0.001898777,-14.852122,0,4.6074095,8.9956417,15.216177,1.5760902,0.7945593,0.20544069,0.655608,0.344392,1.8910512,0.48894885,0.30325907,0.50547457,0.65920311,652.10089,304.54456,397.16486,602.49237,2.1340625,1.6733184,1.5004005,0.92147911,147.25,178.96222,4.1597838,0.1157981,2.901876,2.114361,1.282693,0.69832605,0.36862499,0.16374078,0.065998204,0.029425399,328.875,184.625,150.125,132.625,113.0,78.25,28.125,4.875,0.5,0.70710677,1.118034,0.70710677,0.5,0.5,-1.835142,-1.7915144,-1.7707225,-8.0854692,-7.8132286,-7.2966924,1.1667868,233.25,242.0,184.375,80.375,34.375,14.625,5.625,2.5,0.24729392,0.11310085,1.4124627,1.4056177,1.6476825,1.8949376,2.0524623,1.9175066,1.0658984,1.5759523,0.82465571,1.8337984,2.3790326,2.5082083,2.554399,2.4245732,3.0734355,4.2166328,1.2701533,289.82721,368.125,677.875,399.0,211.625,88.0,37.125,15.0,5.75,2.5,444.625,157.0,27.25,7.625,2.75,0.375,0.125,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,67,21.724487,0.049574032,O=C[C@]1N(C)C[C@](C)[C@@]1O,328.36258,261.54672,66.815834,215.49728,112.86528,622.4812,159.02168,194.73091,463.45956,0.97157592,1.1603148,65.119789,5.8330407,37.88752,39.462811,0.001299502,-14.861375,0,4.6106825,8.9991589,15.211955,1.5752891,0.79651815,0.20348188,0.65627849,0.34372151,1.8957131,0.48428687,0.30320805,0.50544673,0.65918523,652.05688,304.5137,397.13565,602.46442,2.1339905,1.6733526,1.5003879,0.92142045,147.375,178.93591,4.1646681,0.11568388,2.9017467,2.1152713,1.2832185,0.69819283,0.3686834,0.16373686,0.065972887,0.029395925,328.625,184.375,150.0,132.625,113.375,78.75,28.25,4.875,0.5,0.70710677,1.118034,0.70710677,0.5,0.5,-1.8347243,-1.7922263,-1.7706914,-8.08424,-7.8041143,-7.2906723,1.1670456,233.25,242.375,184.625,80.375,34.625,14.375,5.5,2.5,0.24833333,0.11215834,1.4028176,1.4064664,1.6414566,1.8893842,2.0533295,1.9128959,1.1093656,1.576937,0.82639366,1.8318123,2.3781466,2.5069978,2.5649343,2.4244115,3.0482321,4.2176118,1.2697278,289.8259,368.0,677.625,399.0,211.75,87.875,37.25,14.875,5.625,2.5,444.375,156.625,27.125,7.5,2.625,0.5,0.125,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,58,21.724487,0.049574036,O=C[C@]1N(C)C[C@](C)[C@@]1O,328.05191,259.47842,68.573479,213.47093,114.58097,617.55859,163.2049,190.90494,454.35373,0.97157592,1.1605639,65.15477,5.8263636,37.896461,39.47184,0.002010664,-14.85782,0,4.6391273,9.0341415,15.215431,1.5753752,0.79096758,0.20903242,0.65072304,0.34927696,1.8825028,0.49749717,0.30327964,0.50553983,0.65913296,652.03802,304.55521,397.08521,602.43567,2.1339595,1.6733763,1.5003798,0.92154223,147.375,178.85414,4.0572553,0.11434845,2.8993468,2.1140192,1.2838365,0.6935305,0.37298939,0.16058178,0.065709695,0.029125703,325.625,183.5,149.625,133.875,115.25,81.375,29.5,4.25,0.5,0.5,1.0,0.86602539,0.70710677,0.5,-1.871184,-1.7786362,-1.7652297,-7.9633861,-7.5772691,-7.3943582,1.1629506,230.0,244.75,185.875,79.0,33.5,14.625,5.0,2.375,0.24227235,0.11391223,1.3845659,1.4123099,1.6592383,1.9246212,2.0764132,1.9348207,1.0645424,1.4762377,0.83097756,1.8419217,2.3928726,2.4973013,2.4384828,2.6084247,3.0440679,4.1827302,1.2759277,289.5932,369.5,675.75,400.625,212.875,86.25,36.25,15.25,5.0,2.375,445.75,155.875,27.0,7.25,2.75,0.625,0.0,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,69,21.724487,0.049574036,O=C[C@]1N(C)C[C@](C)[C@@]1O,326.4425,259.05832,67.384186,213.664,112.77849,616.55878,160.37437,191.67412,456.18439,0.97157592,1.1603262,65.155128,5.8110433,37.888065,39.465908,0.001622742,-14.863758,0,4.6616039,9.0344934,15.214947,1.577844,0.79358023,0.20641978,0.65452266,0.34547734,1.8887209,0.4912791,0.30327168,0.50545734,0.65922379,652.0611,304.51514,397.15244,602.45465,2.1339974,1.6733141,1.5004549,0.92149585,147.375,180.38206,4.0574193,0.11443086,2.8994277,2.1138015,1.2836415,0.69352955,0.37304294,0.16062954,0.065737799,0.029134514,326.0,183.5,149.75,134.0,115.125,81.375,29.5,4.25,0.5,0.5,1.0,0.86602539,0.70710677,0.5,-1.8710297,-1.7789886,-1.7652788,-7.9660602,-7.5782285,-7.3917637,1.1629169,230.125,244.75,185.75,79.125,33.5,14.625,5.0,2.375,0.24207012,0.11380597,1.3871841,1.4139823,1.6593297,1.9229578,2.0779283,1.935726,1.0641145,1.4770385,0.83047426,1.8381104,2.3982923,2.4996271,2.4389844,2.6088698,3.0443692,4.182888,1.2759647,289.58481,369.5,675.875,401.0,212.625,86.375,36.25,15.25,5.0,2.375,445.75,156.25,26.875,7.25,2.75,0.625,0.0,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,18,21.724487,0.04957404,O=C[C@]1N(C)C[C@](C)[C@@]1O,330.6286,261.84671,68.781891,215.89671,114.73189,623.19519,163.7009,193.06482,459.49429,0.97240067,1.1615534,65.125328,5.8343062,37.895718,39.467632,0.002068567,-14.862787,0,4.6098952,9.0047016,15.211429,1.5719142,0.79196632,0.2080337,0.65298861,0.34701136,1.8848798,0.4951202,0.30332652,0.5054698,0.65930068,651.98267,304.47342,397.13458,602.3573,2.1338689,1.6732086,1.5003437,0.92152107,147.25,179.91467,4.0496941,0.11731748,2.9075372,2.1150401,1.2855572,0.69968599,0.36346933,0.16156374,0.068935566,0.027904466,325.75,182.625,149.75,132.625,113.0,81.875,27.5,4.875,0.70710677,0.86602539,0.5,0.5,0.5,0.70710677,-1.8566633,-1.7995722,-1.7829562,-7.9219975,-7.8922358,-7.4319673,1.1611546,229.0,249.375,185.625,80.125,34.25,14.25,5.625,2.125,0.24624375,0.10838831,1.4034843,1.3415207,1.6136692,1.8961715,2.0982935,1.9780327,1.0883867,1.6791285,0.81484091,1.8347734,2.3940806,2.5065553,2.4716284,2.6116388,2.9866748,4.166326,1.2784774,289.40677,370.0,676.125,399.75,213.125,87.375,36.875,14.375,5.75,2.125,447.125,150.375,27.5,7.25,2.625,0.125,0.125,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,144,21.737272,0.062359821,O=C[C@]1N(C)C[C@](C)[C@@]1O,331.24429,264.73956,66.504723,218.36665,112.87763,630.08014,158.28125,198.23483,471.79892,0.96584147,0.44650578,62.329422,6.2767305,35.145702,36.8839,0.002943589,-12.182217,0,4.694798,6.4805031,14.471051,1.7381959,0.79922754,0.20077245,0.65923142,0.34076855,1.9021616,0.47783843,0.30402949,0.52692509,0.75618505,665.75146,307.30112,441.00482,583.19696,2.1562831,1.7846774,1.4155668,0.98405093,148.25,179.25443,3.1574593,0.11247462,2.8942347,2.1570125,1.3664504,0.72326422,0.34406769,0.12417223,0.030741125,0.000750289,307.0,178.75,140.875,120.625,101.5,59.5,23.875,5.25,0.70710677,0.70710677,1.2247449,0.70710677,0.86602539,0.5,-1.9195619,-1.830148,-1.8250146,-6.2626424,-5.872664,-5.843605,1.1827201,242.875,274.875,198.125,79.375,31.75,10.5,2.25,0.125,0.24223602,0.093264252,1.1062292,1.1058443,1.3786645,1.6776381,1.8858303,1.7446811,1.3664145,2.1643078,0.73625344,1.3789589,1.6919785,1.7448081,1.8098027,1.7578071,2.0990038,4.0823979,1.2551659,294.78174,370.0,690.875,425.75,223.25,86.75,34.125,11.25,2.25,0.125,448.0,150.875,25.125,7.375,2.375,0.75,0.0,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,10,21.737272,0.062359825,O=C[C@]1N(C)C[C@](C)[C@@]1O,332.18784,266.30682,65.881012,220.2231,111.96474,633.81024,156.79681,200.42581,477.01346,0.96665651,0.44677791,62.244667,6.2544556,35.1395,36.872826,0.002838133,-12.169011,0,4.6465735,6.3957458,14.467974,1.7333233,0.80167544,0.19832458,0.66294748,0.33705249,1.9079875,0.47201249,0.30399084,0.52701795,0.75618953,665.7522,307.34253,440.98911,583.17273,2.1562843,1.7847196,1.4156317,0.98401165,148.125,178.84511,3.188705,0.11099739,2.8913431,2.1528971,1.3692453,0.72254384,0.34420797,0.12853713,0.034253385,0.001868908,305.625,176.625,140.25,120.375,99.75,61.125,24.0,5.375,0.5,0.70710677,0.86602539,0.5,0.5,0.70710677,-1.903682,-1.8575093,-1.8542022,-6.3713942,-6.1088734,-5.7079101,1.1868974,237.5,279.625,200.0,79.0,32.625,11.25,2.625,0.25,0.24598931,0.095534787,1.1011469,1.0856816,1.3905686,1.6529046,1.8217282,1.740644,1.3801587,2.1378233,0.73396283,1.3413823,1.7366242,1.7904607,1.8183018,1.8820351,2.2061858,3.9396086,1.2491971,295.08954,368.625,688.75,428.5,224.875,86.0,34.5,11.5,2.625,0.25,451.25,148.875,24.875,7.0,1.875,0.25,0.0,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,87,21.737272,0.062359825,O=C[C@]1N(C)C[C@](C)[C@@]1O,335.06955,269.48975,65.579811,222.82018,112.24937,641.38556,156.07994,203.90993,485.30563,0.96747297,0.44613659,62.240692,6.2564783,35.13607,36.877705,0.003384379,-12.172207,0,4.6342955,6.3917718,14.468828,1.741635,0.80427998,0.19571999,0.6649968,0.33500323,1.9141865,0.46581358,0.30399442,0.52701014,0.75610292,665.74988,307.34958,440.95529,583.19482,2.1562805,1.7846019,1.4156259,0.98395258,148.0,179.83208,3.1692035,0.11595014,2.8954885,2.1554401,1.3722876,0.72730708,0.34204,0.127179,0.031432871,0.000777205,310.375,179.25,144.0,122.125,99.75,59.75,22.875,5.375,0.70710677,0.70710677,1.2247449,0.70710677,0.5,0.86602539,-1.9368218,-1.8436166,-1.8081121,-6.1360321,-6.0029802,-5.8077011,1.1835729,245.375,271.625,200.125,80.5,31.375,10.75,2.0,0.25,0.234375,0.093142271,1.0870123,1.0785463,1.3988038,1.6873548,1.8430262,1.7722125,1.4336096,2.253273,0.73859096,1.3702579,1.6888077,1.7597842,1.8054405,1.7664082,1.9857835,3.9809065,1.2527058,294.263,368.625,692.0,424.875,225.75,87.375,33.75,11.375,2.0,0.25,446.625,153.25,25.625,6.875,2.375,0.625,0.0,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,21,21.737272,0.062359825,O=C[C@]1N(C)C[C@](C)[C@@]1O,334.29791,267.49234,66.80558,220.55753,113.74039,636.63177,158.99727,200.68677,477.63449,0.96747297,0.44568378,62.281471,6.2495875,35.142941,36.879417,0.003341634,-12.164251,0,4.6783166,6.4325495,14.470808,1.7364744,0.80016154,0.19983844,0.6597634,0.3402366,1.9043845,0.4756155,0.30405936,0.52702868,0.75613093,665.66693,307.31586,440.90775,583.11029,2.1561463,1.7846347,1.4155778,0.98407573,148.0,180.78584,3.180635,0.11463217,2.8970673,2.1551926,1.3650377,0.72344649,0.3429715,0.13112545,0.037072279,0.001318304,305.5,177.0,142.5,123.5,101.125,61.25,24.0,5.25,0.86602539,0.70710677,0.5,0.5,0.5,0.70710677,-1.8914152,-1.8577766,-1.8386037,-6.2931581,-5.927372,-5.8004885,1.1851239,236.625,278.375,199.125,78.625,31.25,11.0,3.125,0.125,0.23596491,0.093117408,1.0909835,1.1046649,1.3761677,1.6338853,1.828276,1.6789713,1.3353708,2.1045067,0.75243998,1.3668587,1.7399522,1.7752095,1.8317711,1.8497657,2.167733,3.9087396,1.2512078,294.71524,368.75,689.875,428.875,223.375,85.75,33.625,11.5,3.125,0.125,453.25,150.5,24.25,7.125,2.375,0.5,0.0,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,3,21.737272,0.062359825,O=C[C@]1N(C)C[C@](C)[C@@]1O,338.01758,270.73538,67.282211,223.15926,114.85834,644.35022,160.13167,203.45316,484.21854,0.96665651,0.44606784,62.297295,6.2479115,35.137875,36.876827,0.003180895,-12.181964,0,4.7020688,6.4483733,14.467306,1.7389542,0.80095053,0.19904944,0.66020012,0.33979988,1.9062623,0.47373769,0.30399361,0.52694231,0.75620979,665.70953,307.28616,440.98337,583.14954,2.1562152,1.7845891,1.4155978,0.98394418,148.125,178.73166,3.1831987,0.111221,2.8913903,2.1530638,1.3692671,0.72240311,0.34414199,0.12847055,0.034228999,0.001871718,305.875,176.75,140.5,120.5,99.875,61.25,24.0,5.375,0.5,0.70710677,0.86602539,0.5,0.5,0.70710677,-1.9038924,-1.8573866,-1.8541234,-6.3731875,-6.1057982,-5.7122507,1.1868501,237.875,279.625,200.0,79.0,32.625,11.25,2.625,0.25,0.2455516,0.095435686,1.0988574,1.0847573,1.3851444,1.650102,1.8249537,1.7453443,1.3803605,2.137804,0.73254615,1.3436973,1.7387958,1.7903333,1.8181653,1.8818705,2.2060356,3.9395308,1.2492468,295.07779,368.625,689.0,428.625,224.875,86.0,34.5,11.5,2.625,0.25,451.125,149.0,24.875,7.0,1.875,0.25,0.0,0.0
O=C[C@]1N(C)C[C@](C)[C@@]1O,105,21.737272,0.062359825,O=C[C@]1N(C)C[C@](C)[C@@]1O,332.42386,266.76663,65.657242,220.82948,111.59438,634.90454,156.26422,201.10938,478.64032,0.96665651,0.44577017,62.287331,6.2439604,35.143898,36.892254,0.003279284,-12.17366,0,4.6811805,6.4384122,14.466659,1.7483549,0.8024894,0.19751061,0.66430092,0.33569908,1.9099247,0.47007525,0.30397427,0.52694798,0.7560991,665.66742,307.28415,440.91122,583.13947,2.156147,1.784562,1.4156067,0.98389792,148.125,178.54204,3.1508422,0.1122899,2.8940821,2.1568952,1.3664935,0.72343415,0.34405711,0.12424579,0.030696746,0.000745663,307.0,178.75,140.625,120.75,101.625,59.375,23.875,5.25,0.70710677,0.70710677,1.2247449,0.70710677,0.86602539,0.5,-1.9194182,-1.8303201,-1.8241466,-6.2611933,-5.870616,-5.8400059,1.1825998,242.5,274.625,198.125,79.5,31.875,10.625,2.25,0.125,0.24355556,0.0931677,1.1056061,1.1085091,1.3859258,1.6734841,1.8789387,1.7539039,1.3656807,2.1642029,0.73731959,1.377315,1.6918776,1.7363127,1.7949382,1.757938,2.0993967,4.0831409,1.2552936,294.75174,370.0,690.75,425.5,223.25,86.875,34.25,11.25,2.25,0.125,448.25,150.875,25.125,7.375,2.375,0.625,0.0,0.0
