ID,Symbol,SMILES,MolWt,mol,cid,Energy,Relative energy,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,PNSA1,PNSA2,PNSA3,PNSA4,PNSA5,PPSA1,PPSA2,PPSA3,PPSA4,PPSA5,DPSA1,DPSA2,DPSA3,DPSA4,DPSA5,FNSA1,FNSA2,FNSA3,FNSA4,FNSA5,FPSA1,FPSA2,FPSA3,FPSA4,FPSA5,WNSA1,WNSA2,WNSA3,WNSA4,WNSA5,WPSA1,WPSA2,WPSA3,WPSA4,WPSA5,RNCS,RPCS,TASA,TPSA,RASA,RPSA,GeomDiameter,GeomRadius,GeomShapeIndex,GeomPetitjeanIndex,GRAV,GRAVp,MOMI-X,MOMI-Y,MOMI-Z,PBF
392,Sub96,CN[C@@H](C=O)Cc1c[nH]c2ccccc12,202.257,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,16,58.151707,0.42536196,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,416.69678,285.56357,128.06451,314.06802,102.62874,772.16388,346.41449,157.49905,425.74936,0.96773684,1.5168422,53.207371,6.0557365,32.859989,35.070976,0.01206529,-18.932047,0,8.277298,15.335223,3.791296,2.2109861,0.68530303,0.30733261,0.75370884,0.24629118,1.8530594,0.83133471,0.090039447,0.24483985,0.84116507,1697.0361,398.37112,1368.6329,1627.0682,2.8966351,2.8879006,1.4339417,0.86655998,209.0,238.86772,3.434238,0.16141878,2.8872111,2.2984221,1.2370121,0.54854643,0.28013,0.120964,0.053300641,0.029574325,605.5,352.375,260.0,222.25,196.0,152.25,100.5,54.875,1.118034,0.70710677,0.5,1.2247449,0.86602539,0.5,-2.9185748,-2.856883,-2.8550797,-8.231267,-8.119276,-8.0211391,1.1932871,177.25,213.25,149.125,62.25,28.25,12.75,6.25,2.875,0.1389423,0.064679414,1.0088149,0.89601988,0.64118838,0.57459378,0.66227949,1.3484926,1.6883703,1.5959349,0.073466994,0.43364456,1.3173606,2.2664261,2.7950652,3.6712024,4.551023,4.4739342,1.3661644,358.6684,490.0,941.625,533.625,246.375,86.875,36.125,14.375,6.25,2.875,764.375,320.375,97.25,24.625,7.875,1.625,0.0,0.0,297.4146025723739,-364.3717281527961,-34.0926512600583,-12.564542350096415,-36.43717281527961,73.18529368723904,89.66154218907276,3.974812531592926,3.0917773168645777,4.719028536266987,-224.22930888513488,454.0332703418688,38.06746379165122,15.656319666960997,41.1562013515466,0.8025220880364973,-0.9831943609005924,-0.0919931484173316,-0.0339032538241583,-0.0983194360900592,0.1974779119635025,0.2419362312132515,0.0107253471242433,0.0083426286625259,0.012733485853329,110.2218208594158,-135.03612465336215,-12.634733020192767,-4.6564180914952455,-13.503612465336213,27.1224622482201,33.22855823374728,1.4730651118597482,1.145812352887837,1.7488714859866987,89.18059721834445,0.0,288.8905605233203,81.70933573629267,0.7795214284705206,0.2204785715294792,8.390029571461593,4.350729038908307,0.9284192365072762,0.4814405596724989,2427.666756653719,1250.1713000454931,1436.373714367253,1199.2902700440118,340.9523842397268,0.2459335647480783
392,Sub96,CN[C@@H](C=O)Cc1c[nH]c2ccccc12,202.257,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,11,58.151707,0.42536196,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,415.58981,284.91809,128.08241,313.62274,101.96706,770.41846,346.46292,156.83566,423.95554,0.96831596,1.5180566,53.145912,6.1255822,32.849545,35.055462,0.011123584,-18.950991,0,8.1672058,15.273764,3.7865405,2.2059162,0.68557525,0.30819431,0.75464493,0.24535507,1.8537954,0.83366561,0.090042181,0.24486656,0.84114993,1697.2196,398.45547,1368.7487,1627.2351,2.8967917,2.8879955,1.4339898,0.86660165,208.875,239.3297,3.4331987,0.16159819,2.8870914,2.2975416,1.2368969,0.54853237,0.28006175,0.12089162,0.053269412,0.02955886,605.75,353.0,260.25,222.5,196.0,152.125,100.5,54.875,1.118034,0.70710677,0.5,1.2247449,0.86602539,0.5,-2.9190271,-2.8579264,-2.8551798,-8.233552,-8.1151876,-8.0157404,1.1927906,177.125,213.375,149.125,62.0,28.25,12.625,6.25,2.875,0.13880883,0.064044945,1.0094961,0.90499902,0.63972253,0.57524467,0.66194087,1.3507842,1.6822025,1.5953782,0.073693871,0.43724298,1.3116943,2.25509,2.7955065,3.6523376,4.5513897,4.4742889,1.3670815,358.70209,490.375,941.5,533.625,246.25,86.625,36.125,14.25,6.25,2.875,764.375,320.25,97.125,24.625,7.875,1.625,0.0,0.0,297.3312131989238,-364.2695652803252,-34.1246467841006,-12.561019492425006,-36.42695652803252,72.64195548362171,88.99588193395698,3.971823938506273,3.0688235149640333,4.683993785997736,-224.6892577153021,453.2654472142822,38.09647072260688,15.629843007389038,41.110950314030255,0.8036561523034338,-0.9845837377274396,-0.0922354637381316,-0.0339511633699117,-0.0984583737727439,0.1963438476965662,0.2405468543864045,0.0107354377957994,0.0082947191167725,0.0126603607571791,110.00457109543136,-134.76996532137528,-12.625203700886336,-4.647240183495699,-13.476996532137528,26.875574449571936,32.926088438803774,1.4694682879783536,1.1353823599587507,1.7329520230949356,89.61633303537216,0.0,288.1346117182875,81.83855696425806,0.7787986700341522,0.2212013299658479,8.390077226700598,4.372767572144671,0.9187109967030774,0.478816767236806,2427.6454301163503,1250.1577630482047,1436.37651286863,1199.300711407884,341.0826928276956,0.2592539349813409
392,Sub96,CN[C@@H](C=O)Cc1c[nH]c2ccccc12,202.257,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,155,58.151707,0.42536196,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,418.70288,285.14029,130.76788,316.06192,102.64096,771.01929,353.72711,154.37239,417.29221,0.96831596,1.5177566,53.166801,6.1166158,32.859894,35.060928,0.011298737,-18.943424,0,8.1896,15.294652,3.7883563,2.2010357,0.68100864,0.31231666,0.75485969,0.24514031,1.8414474,0.84481651,0.090031192,0.24488474,0.84114003,1697.1628,398.47012,1368.6813,1627.1741,2.8967431,2.8879461,1.4340408,0.86653394,208.875,239.60307,3.4195621,0.16256024,2.8863981,2.2933166,1.2381629,0.54803336,0.279715,0.1200657,0.053159613,0.029633651,605.25,354.125,261.625,222.875,196.0,153.375,99.5,53.75,1.118034,0.70710677,0.5,0.86602539,1.2247449,0.5,-2.9297574,-2.8656898,-2.8230879,-8.2556133,-8.1182718,-8.0506411,1.1949253,177.875,213.25,149.125,61.625,28.25,12.375,6.5,3.0,0.13760152,0.062254626,1.0042479,0.92471015,0.67643428,0.60944903,0.68848932,1.332816,1.6577512,1.5665194,0.061324678,0.42107427,1.2994112,2.2263174,2.7447054,3.6623077,4.5404143,4.4834576,1.3634788,358.73312,489.125,941.5,532.125,245.875,86.0,36.0,13.875,6.5,3.0,763.625,318.875,96.75,24.375,7.75,1.5,0.0,0.0,296.7749064615011,-363.5880168777096,-34.1015958496454,-12.537517823369296,-36.35880168777096,73.25616388771087,89.74836743974004,3.975300918142616,3.094771291025518,4.723598286302107,-223.5187425737902,453.3363843174496,38.076896767788014,15.632289114394814,41.08239997407306,0.8020269924399149,-0.9825878041391988,-0.0921587363392551,-0.0338823380737654,-0.0982587804139198,0.1979730075600849,0.2425427879746454,0.0107431543907677,0.0083635444129188,0.0127654098934023,109.81593629073652,-134.53886305140622,-12.618650012860533,-4.639271139703663,-13.453886305140625,27.107056733046942,33.209684465821375,1.470984853700517,1.145161533304185,1.7478781297800725,89.76157830771476,0.0,288.27635211923115,81.75471822998085,0.7790598552904601,0.2209401447095399,8.389978294370016,4.343035230112691,0.931823678564154,0.4823544140719616,2427.6640702318778,1250.1728610518903,1436.3883144984643,1199.4215945158,341.11614061580394,0.2620798462305572
392,Sub96,CN[C@@H](C=O)Cc1c[nH]c2ccccc12,202.257,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,91,58.151707,0.42536196,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,417.93964,286.37033,128.72922,314.47583,103.46382,774.3454,348.21252,157.64111,426.13284,0.96831596,1.5183009,53.28511,6.0646176,32.862999,35.06963,0.011637648,-18.953836,0,8.3483877,15.412963,3.7908387,2.2066293,0.68519545,0.30800912,0.75244313,0.24755685,1.8527684,0.83316463,0.090010658,0.2448388,0.84117037,1697.121,398.38855,1368.7072,1627.1462,2.8967073,2.8879602,1.4339993,0.8664394,208.875,239.97697,3.4264805,0.16142882,2.8871331,2.2987783,1.2368749,0.5492236,0.28029779,0.12083967,0.053249177,0.029518371,605.0,353.0,260.25,222.875,196.25,153.125,101.25,53.75,1.118034,0.70710677,0.5,1.2247449,0.86602539,0.5,-2.9234402,-2.8692589,-2.8648503,-8.2221432,-8.1269283,-7.954411,1.1948647,177.375,212.125,149.0,61.875,28.0,12.625,6.375,2.75,0.13784823,0.064498037,1.0063784,0.90002114,0.64685524,0.59138477,0.66741842,1.361459,1.6685849,1.5869429,0.067562044,0.4359988,1.3029025,2.2706094,2.7803812,3.7503064,4.5403547,4.5119114,1.3636642,358.77603,489.25,941.5,532.375,245.75,86.75,35.875,14.375,6.375,2.75,764.125,320.25,96.75,24.875,7.875,1.75,0.0,0.0,295.6945560124314,-362.2644464923503,-33.99921578301223,-12.49187746525346,-36.22644464923504,72.19311088063348,88.44598867973092,3.934012108215214,3.049861678611411,4.655052035775312,-223.501445131798,450.7104351720813,37.933227891227446,15.54173914386487,40.88149668501035,0.8037631663754086,-0.9847148439408026,-0.0924173840078604,-0.0339556842738207,-0.0984714843940802,0.1962368336245914,0.2404157481730416,0.0106935145215366,0.0082901982128635,0.01265346043016,108.78238032439408,-133.27262201837829,-12.507892170606237,-4.595607655806148,-13.327262201837833,26.55895512762859,32.53818842143663,1.4472745360203625,1.1220064972909185,1.7125362327071914,88.89010667365926,0.0,286.2211163055482,81.66655058751667,0.7780122631529941,0.2219877368470059,8.38993594612021,4.350693220625881,0.9284135931131572,0.4814390421374088,2427.691868474497,1250.1954113969582,1436.363369309184,1199.2845592513868,340.95369425238846,0.2459445551804359
392,Sub96,CN[C@@H](C=O)Cc1c[nH]c2ccccc12,202.257,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,198,58.151707,0.42536196,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,415.20346,285.61819,127.32215,312.2915,102.91194,772.31165,344.40643,158.29605,427.90521,0.96889579,1.5171969,53.128662,6.1040506,32.851807,35.053604,0.011667595,-18.9328,0,8.1684818,15.256514,3.7908587,2.2017958,0.68789941,0.30665004,0.75214094,0.24785908,1.86008,0.82948834,0.090033621,0.24483493,0.84119272,1697.1993,398.39713,1368.7947,1627.2069,2.8967743,2.8880019,1.4339266,0.86656243,208.75,237.54546,3.3459041,0.16262972,2.8867109,2.2943785,1.2385987,0.54841298,0.28002036,0.12013087,0.053219315,0.029569499,605.375,353.5,262.0,223.5,196.125,154.375,100.75,53.75,1.118034,0.70710677,0.5,0.86602539,1.2247449,0.5,-2.9344962,-2.878453,-2.8315637,-8.2565117,-8.0672655,-8.0617065,1.1938057,177.0,212.75,149.0,61.625,28.5,12.5,6.5,3.0,0.13835877,0.063199103,1.0041523,0.92512465,0.6749295,0.60800833,0.68577534,1.3386142,1.6522239,1.5767785,0.059382595,0.42390129,1.3131504,2.2343409,2.6722355,3.6756227,4.5373583,4.4720411,1.3653386,358.70221,489.75,940.25,532.25,245.75,86.25,36.25,14.125,6.5,3.0,763.25,319.5,96.75,24.625,7.75,1.625,0.0,0.0,296.8231847268215,-363.6471640574878,-34.196432522670214,-12.53955738129268,-36.36471640574878,72.68920228393625,89.05376543440183,3.987879571716893,3.0708194977379937,4.6870402860211495,-224.13398244288527,452.70092949188967,38.18431209438711,15.610376879030676,41.05175669176993,0.803283449109867,-0.9841271276432224,-0.0925447528276626,-0.0339354181945938,-0.0984127127643222,0.196716550890133,0.2410034644706218,0.0107922757447392,0.0083104642920904,0.0126843928668748,109.67984350854292,-134.37213162057498,-12.63600540870418,-4.633521780019826,-13.437213162057496,26.85956064584511,32.90646943796193,1.4735708996565473,1.1347058426883423,1.73191944410326,89.61633303537216,0.0,287.3786629132547,82.13372409750309,0.7777240304122419,0.222275969587758,8.389967785397033,4.373978624776304,0.918154729397224,0.4786656234378715,2427.666140497908,1250.1692043179232,1436.438187787673,1199.2965098173056,341.17321841791795,0.2609769990696678
392,Sub96,CN[C@@H](C=O)Cc1c[nH]c2ccccc12,202.257,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,172,58.151707,0.42536196,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,420.51294,286.46292,130.69789,317.3479,103.16503,774.59576,353.53778,155.76505,421.05798,0.96715838,1.5170074,53.167519,6.1093249,32.853092,35.064022,0.011153927,-18.935286,0,8.1959133,15.29537,3.7871027,2.2109292,0.68122268,0.31080589,0.75466859,0.24533141,1.8420261,0.84072989,0.090030275,0.24485822,0.84114563,1697.0823,398.41208,1368.6393,1627.1133,2.8966744,2.8879089,1.4339844,0.86651844,209.125,240.17143,3.3985021,0.1614847,2.8870852,2.2988591,1.2362198,0.54927897,0.28032598,0.12107956,0.053197708,0.029515762,605.0,353.0,260.375,223.0,196.375,153.375,101.5,54.0,1.118034,0.70710677,0.5,1.2247449,0.86602539,0.5,-2.9235063,-2.8690476,-2.8642387,-8.224618,-8.1253624,-7.9524522,1.1947013,177.25,212.375,148.875,61.875,28.25,12.75,6.25,2.75,0.13826212,0.065022424,1.0049193,0.90036732,0.64694554,0.59025306,0.66570807,1.3610666,1.6716822,1.5931566,0.067309067,0.43413684,1.3048794,2.271008,2.7523339,3.7417417,4.5366101,4.5123911,1.3639667,358.78809,489.375,941.375,532.375,245.625,86.75,36.0,14.5,6.25,2.75,764.125,320.0,96.75,24.875,7.75,1.75,0.0,0.0,297.61382821917374,-364.6158055874243,-34.12644324198862,-12.572958813359456,-36.461580558742426,72.9490596856663,89.37212468684851,3.960094673310962,3.081797402994776,4.703796036149922,-224.66476853350744,453.9879302742728,38.08653791529958,15.654756216354231,41.16537659489235,0.8031398662231941,-0.9839512198562556,-0.0920935267828337,-0.0339293524088363,-0.0983951219856255,0.1968601337768057,0.2411793722575886,0.0106867006993099,0.0083165300778478,0.012693651171452,110.284639665312,-135.11308589422566,-12.645993361671916,-4.659071927387091,-13.511308589422566,27.032214227063047,33.117992622150034,1.4674641185186843,1.1419997455913804,1.7430522432710545,89.03535194600185,0.0,288.7251967222194,81.83769118262066,0.7791530294754275,0.2208469705245724,8.389992953513133,4.348419972817712,0.9294348305728484,0.4817135131207824,2427.66260734416,1250.1715547187837,1436.336674640676,1199.35730812191,341.0455758727287,0.2587876855454669
392,Sub96,CN[C@@H](C=O)Cc1c[nH]c2ccccc12,202.257,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,85,58.151707,0.42536196,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,419.59711,283.08282,133.72781,315.97845,103.61864,765.45593,361.73373,149.35501,403.72223,0.96889579,1.5179068,53.265965,6.1044626,32.849094,35.057869,0.011734749,-18.939192,0,8.3015203,15.393815,3.7903776,2.2087746,0.67465389,0.31870526,0.75305206,0.24694796,1.8242642,0.86209774,0.090020522,0.24484299,0.84116024,1697.1213,398.39655,1368.6948,1627.1511,2.8967075,2.8880193,1.4339507,0.86650461,208.75,239.06366,3.3950889,0.16150758,2.8879285,2.2983689,1.236716,0.54895079,0.28041855,0.12086204,0.053270407,0.029537575,605.25,353.125,260.375,222.875,196.5,153.125,101.375,53.875,1.118034,0.70710677,0.5,1.2247449,0.86602539,0.5,-2.9236677,-2.8690438,-2.8634911,-8.2240438,-8.1268988,-7.9575648,1.1937313,177.125,212.375,149.25,62.0,28.25,12.625,6.375,2.75,0.13826212,0.064498037,1.0025805,0.89907193,0.64345306,0.58810705,0.66538048,1.3547146,1.6720439,1.5840831,0.067290165,0.43720806,1.306511,2.2709548,2.7524757,3.750911,4.5409317,4.5124989,1.3653076,358.61884,489.625,941.25,532.25,245.875,86.875,36.0,14.375,6.375,2.75,764.125,319.875,96.625,24.875,7.75,1.75,0.0,0.0,297.2894096134863,-364.2183504289457,-34.2955928544133,-12.55925346306709,-36.42183504289456,73.01992988613812,89.45894993751578,3.9778924793594728,3.0847913771557165,4.708365786185042,-224.2694797273482,453.6773003664615,38.273485333772776,15.644044840222808,41.130200829079605,0.8028136962875273,-0.9835516190898422,-0.0926133618470297,-0.0339155730720635,-0.0983551619089842,0.1971863037124727,0.241578973024002,0.0107420798101785,0.0083303094146207,0.0127146827907369,110.08904491420344,-134.87345678098563,-12.69997833766583,-4.650808854516746,-13.487345678098562,27.039962006444693,33.12748466369144,1.47305073663213,1.14232705736867,1.743551824404813,90.56042730559894,0.0,287.8983777167148,82.4109617829097,0.7774537312662263,0.2225462687337737,8.390114933062598,4.3377349227448185,0.934215686871324,0.4829945766712591,2427.6594296375724,1250.169663361174,1436.2432480014263,1199.546351634144,340.9320502795356,0.2656867201118397
392,Sub96,CN[C@@H](C=O)Cc1c[nH]c2ccccc12,202.257,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,160,58.151707,0.42536199,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,417.63864,284.89124,129.50768,315.79504,101.8436,770.34589,350.31824,155.38356,420.02762,0.96889579,1.5176427,53.295227,6.1040411,32.865776,35.072842,0.010961032,-18.937336,0,8.322052,15.423079,3.7853305,2.2070677,0.68214762,0.31009501,0.75614423,0.24385577,1.8445272,0.83880705,0.090030417,0.24483095,0.84116542,1697.1512,398.38531,1368.7319,1627.1852,2.8967333,2.8879275,1.4340057,0.86652464,208.75,241.54396,3.3977816,0.16134046,2.8879235,2.2983363,1.2361085,0.54906595,0.28044349,0.12085032,0.053261511,0.029529335,604.625,352.875,260.125,223.0,196.625,153.375,101.625,54.0,1.118034,0.70710677,0.5,1.2247449,0.86602539,0.5,-2.9240642,-2.8697598,-2.8653798,-8.2240162,-8.1246014,-7.9550834,1.1937143,177.625,212.125,148.75,61.75,28.125,12.625,6.375,2.75,0.138395,0.064461887,1.0038832,0.90063721,0.64621276,0.58723146,0.66391689,1.3563825,1.6777257,1.5952295,0.066903524,0.43575761,1.3068568,2.2712543,2.7525244,3.7509401,4.5409579,4.5125222,1.365327,358.61374,489.625,941.375,532.125,245.5,86.75,36.0,14.375,6.375,2.75,763.75,320.0,96.75,25.0,7.875,1.75,0.0,0.0,297.8633144320105,-364.9214587790813,-34.13835804182669,-12.58349857858901,-36.49214587790813,73.79950209132821,90.4140276948558,3.998784895171805,3.117725092926062,4.758633036571358,-224.06381234068235,455.3354864739371,38.137142936998494,15.701223671515072,41.25077891447949,0.8014342602747457,-0.98186162983072,-0.0918530359350138,-0.0338572975803696,-0.098186162983072,0.1985657397252542,0.2432689622831241,0.0107591739539021,0.0083885849063146,0.0128036295938486,110.7047183807779,-135.62773717963884,-12.68795830130748,-4.676818523435822,-13.562773717963882,27.428530805283074,33.603532186289264,1.4861996568105371,1.1587424891823883,1.768606957173119,89.76157830771476,0.0,289.9063667300831,81.75644979325565,0.7800252105980536,0.2199747894019462,8.39004869175382,4.358902982402797,0.9248073943432664,0.4804674987539756,2427.6711263238685,1250.1772141643996,1436.5131264391264,1199.204362154312,341.23047979878595,0.2507725601205632
392,Sub96,CN[C@@H](C=O)Cc1c[nH]c2ccccc12,202.257,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,177,58.151707,0.42536202,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,425.04825,289.02579,133.36786,317.776,107.27225,781.52576,360.76007,155.65793,420.76566,0.96831596,1.5174997,53.16317,6.1499467,32.854904,35.064415,0.011824123,-18.934738,0,8.1446991,15.291021,3.7922831,2.2095141,0.6799835,0.31377113,0.74762338,0.25237665,1.8386754,0.84875089,0.09000425,0.24486648,0.84112328,1697.1534,398.44489,1368.6696,1627.1926,2.8967352,2.8879347,1.4340069,0.8664009,208.875,239.47824,3.4209557,0.16253507,2.8864532,2.2945118,1.2382612,0.54810292,0.27976647,0.1200666,0.05318417,0.029651921,605.375,354.125,261.625,222.75,196.0,153.125,99.5,53.625,1.118034,0.70710677,0.5,0.86602539,1.2247449,0.5,-2.9298754,-2.8660688,-2.8240392,-8.2572432,-8.1139784,-8.0541229,1.194687,178.25,213.5,149.25,61.75,28.0,12.375,6.5,3.0,0.13664596,0.062289562,1.0026523,0.92391956,0.6806221,0.61427772,0.69285423,1.3381783,1.6577104,1.5649589,0.060801055,0.42354542,1.3016369,2.22876,2.7418108,3.6625364,4.5406523,4.4836936,1.3638669,358.72269,489.25,941.75,532.375,246.0,86.125,35.75,13.875,6.5,3.0,763.5,318.875,96.75,24.375,7.75,1.5,0.0,0.0,297.60482158277034,-364.6047712816344,-34.38087923804122,-12.57257832005636,-36.46047712816344,72.92543628550902,89.34318293662608,3.957198645963565,3.080799411607796,4.702272786138216,-224.6793852972613,453.9479542182605,38.33807788400478,15.653377731664156,41.162749914301656,0.803186285770396,-0.9840080898636048,-0.0927883175744944,-0.0339313134435725,-0.0984008089863604,0.196813714229604,0.2411225022502396,0.0106798259033687,0.0083145690431117,0.0126906580131705,110.27159128390716,-135.09709992298903,-12.739156049809583,-4.658520686999622,-13.509709992298902,27.02108071202644,33.10435261228092,1.466261834724886,1.14152940042348,1.7423343480147857,91.14140839496926,0.0,287.922001116872,82.6082567514074,0.7770539517429264,0.2229460482570737,8.39000097616204,4.352232956770582,0.9277462993128796,0.4812595410732018,2427.656334170584,1250.1604806231696,1436.379531998522,1199.2628238844768,340.9781881182987,0.2446622433839731
392,Sub96,CN[C@@H](C=O)Cc1c[nH]c2ccccc12,202.257,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,27,58.151707,0.42536214,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,418.12189,286.01266,129.14717,313.72339,104.39852,773.37823,349.34311,156.86548,424.03513,0.96831596,1.5180273,53.193012,6.1358781,32.85833,35.064262,0.011000094,-18.949757,0,8.1960621,15.320865,3.7858088,2.2059333,0.68404132,0.30887446,0.75031561,0.24968442,1.8496478,0.83550543,0.090053037,0.24487783,0.84117192,1697.1659,398.45486,1368.7194,1627.1577,2.8967457,2.8879313,1.4339862,0.86663461,208.875,239.07513,3.4314952,0.16156095,2.8867624,2.2983384,1.2370366,0.54845661,0.28013337,0.12087572,0.053271357,0.029559314,605.5,352.5,260.25,222.5,196.0,152.125,100.5,54.875,1.118034,0.70710677,0.5,1.2247449,0.86602539,0.5,-2.9187112,-2.8570237,-2.8553648,-8.2333708,-8.1134014,-8.0208759,1.1929632,177.375,213.375,149.125,62.125,28.125,12.625,6.25,2.875,0.13832854,0.064044945,1.0094435,0.89980096,0.63982224,0.57535648,0.66208994,1.3510438,1.6824385,1.59553,0.073918127,0.43619767,1.3167077,2.2609074,2.7935994,3.6522424,4.5513086,4.4742126,1.3667676,358.69302,490.25,941.625,534.125,246.25,86.75,36.0,14.25,6.25,2.875,764.25,320.75,97.125,24.625,7.875,1.625,0.0,0.0,297.2798213645463,-364.2066035718445,-34.21622289243163,-12.558848399029118,-36.420660357184445,72.80731928472264,89.19847418551396,3.9414869671311856,3.075809454672895,4.694656536079682,-224.47250207982367,453.4050777573584,38.157709859562814,15.634657853702013,41.11531689326413,0.8032697943598044,-0.9841103987911932,-0.0924545036404231,-0.0339348413376273,-0.0984110398791193,0.1967302056401955,0.241020193322651,0.0106501592036307,0.0083110411490569,0.0126852733327711,110.0194390615304,-134.78818052148574,-12.662984094078082,-4.647868293844336,-13.478818052148574,26.94505261242137,33.01120826159449,1.4586936415719396,1.138317526261879,1.7374320137681312,90.41518203325636,0.0,287.9456245170293,82.14151613223967,0.7780481753888199,0.22195182461118,8.389872922756338,4.358374913887055,0.9250002784349168,0.4805195556579191,2427.6624576698205,1250.1665690838254,1436.2596269548792,1199.2363994275556,340.86268995942373,0.2375881160316877
392,Sub96,CN[C@@H](C=O)Cc1c[nH]c2ccccc12,202.257,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,190,58.153107,0.42676002,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,420.33582,282.26871,134.69064,317.02103,103.31477,763.25458,364.3382,147.57805,398.91638,0.96658063,0.75404352,47.365833,6.0311437,26.975109,29.077848,0.011097854,-14.372706,0,8.274519,13.932237,3.9712238,2.1027396,0.67153144,0.32043582,0.75420898,0.24579103,1.8158209,0.86677891,0.092652351,0.26244751,0.82661676,1739.5408,437.07425,1376.6293,1665.3779,2.9326856,2.7850869,1.5675336,0.8477484,209.25,240.54172,4.4161963,0.16613545,2.8930259,2.2929106,1.2901076,0.56343883,0.27872872,0.10681239,0.038878243,0.019017279,607.5,356.875,263.125,226.625,195.5,154.75,99.125,51.0,0.5,0.5,0.70710677,0.86602539,0.5,1.2247449,-2.9328568,-2.9289005,-2.8959124,-7.7260275,-7.1360421,-7.1095266,1.2067511,203.75,225.375,162.875,68.0,28.125,11.125,4.125,2.0,0.13301663,0.053502481,1.4798633,1.3259861,1.1820091,1.310678,1.4442731,1.8989507,1.8945569,1.6480275,0.3266722,1.1916398,2.1932104,3.0894504,3.2778244,4.0981822,5.2552228,5.2352943,1.3511513,362.83868,490.25,961.625,545.0,257.25,89.25,35.0,12.125,4.125,2.0,757.875,319.625,94.375,21.25,6.875,1.0,0.0,0.0,309.8848640503513,-379.649426981125,-36.33801536340072,-13.091359551073277,-37.9649426981125,65.22420783423726,79.90817236411552,3.8918135831733776,2.75545421945226,4.20569328232187,-244.6606562161141,459.5575993452405,40.229828946574095,15.846813770525536,42.17063598043437,0.8261193537481145,-1.0121040930141338,-0.0968731979230323,-0.0349001411384184,-0.1012104093014133,0.1738806462518855,0.2130264990997104,0.0103751518554869,0.0073457413482658,0.0112119210052479,116.2406237450092,-142.40994419640566,-13.63071921709316,-4.91068773091054,-14.240994419640568,24.466192065108253,29.974280371497105,1.459854581132001,1.0335958748792105,1.5775937037630057,89.4710877630296,0.0,287.1660523118392,87.94301957274934,0.7655534718717569,0.234446528128243,7.720336206409667,4.0887228776232805,0.8882023647680897,0.470395748538944,2407.6203969653743,1250.6369886560876,1482.7872873876663,1227.322239393353,370.2997834157391,0.2407262718488459
